Great explanations Clear examples I love the stories and the drawings Good thought pedagogical concept,2,,,,,,,,,,,,,
Great materials and teachers This is one of the best courses I have found,2,,,,,,,,,,,,,
nicely done guys,2,,,,,,,,,,,,,
Very good course,2,,,,,,,,,,,,,
nice examples! Carry on with the good work,2,,,,,,,,,,,,,
Very clear and awesome,2,,,,,,,,,,,,,
Very well put together,2,,,,,,,,,,,,,
Loved presentation style Very simple way to teach complex concept,2,,,,,,,,,,,,,
A difficult subject made easy and interesting,2,,,,,,,,,,,,,
I wish there more exercise to practise home in order to master the concepts,2,,,,,,,,,,,,,
Best course on statistics Concepts explained in very simple language and through beautiful visualizations,2,,,,,,,,,,,,,
Perfect material Perfect instructors and perfect course!,2,,,,,,,,,,,,,
"Great class! Thank you for all clear explanation 	positive",2,,,,,,,,,,,,,
Great course innovative design great content and Organization Great teachers and didactic,2,,,,,,,,,,,,,
Good lecturesbut the R-lab is horrible Do not take this class,2,,,,,,,,,,,,,
Excellent positive,2,,,,,,,,,,,,,
Only the firs week of this course but I can already tell that it is going to be incredibly useful to me,2,,,,,,,,,,,,,
I have learned a lot and especially love the introduction to R through datacamp,2,,,,,,,,,,,,,
The best statistics course ever,2,,,,,,,,,,,,,
"I think the notes given after the lectures should contain the formula the students need	suggestions",0,,,,,,,,,,,,,
Also the quizes should show the correct answers once you completed them if not you cant figure out why the questions are wrong,0,,,,,,,,,,,,,
"sometimes there are misspellings - which makes it even harder to know what he's saying	negative",1,,,,,,,,,,,,,
way too much time is devoted to introducing definitions and way too little time is given for student practicing and review,1,,,,,,,,,,,,,
the presenter's accent is constantly impeding instant recognition of what he's saying,1,,,,,,,,,,,,,
this student was inundated with formulas that needed to be practiced and i did not even have time to write them down,1,,,,,,,,,,,,,
the subtitles sometimes do not accurately represent what he's saying,1,,,,,,,,,,,,,
Have recently passed the first week and I should say that was awesome,2,,,,,,,,,,,,,
good course,2,,,,,,,,,,,,,
I found this course very helpful and understandable,2,,,,,,,,,,,,,
The slides are very beautiful designed I had never learnt Statistics in this way,2,,,,,,,,,,,,,
"The examples are related to our daily life! It makes everything easier to learn	positive",2,,,,,,,,,,,,,
"Thank you very much all who works on this course from University of Amsterdam	positive",2,,,,,,,,,,,,,
Clear video's & examples easy to follow,2,,,,,,,,,,,,,
"Straightforward and intuitive Great way to get an introduction to the specialization	positive",2,,,,,,,,,,,,,
I just wish that they would make the linux optional or part of a different course,0,,,,,,,,,,,,,
I thought that there was way too many times of 'We won't be covering it in here  check the suplemental reading,1,,,,,,,,,,,,,
I kind of hoped for better explanations on some topicsAll in all I guess it was a good overview for us though,0,,,,,,,,,,,,,
"I did all of the work but could  not get the credit because I had major problems with the assignments	negative",1,,,,,,,,,,,,,
I enjoy these courses but this one not so much,1,,,,,,,,,,,,,
I realize that this is an entry level course but it seemed like most of the meat of the course was in the readings and not covered in the lectures,1,,,,,,,,,,,,,
Lecturer was terrible!,1,,,,,,,,,,,,,
So far the worst experience I have had in this certificate,1,,,,,,,,,,,,,
This person would even bore the dead,1,,,,,,,,,,,,,
Not to mention the whole plan of the course,1,,,,,,,,,,,,,
it was chaotic,1,,,,,,,,,,,,,
jumping from easy tasks to more complicated without enough explanation being done and some points were just awful,1,,,,,,,,,,,,,
The best thing you can do here is to just read transcript below video and read read and once again read additional materials You will hardly learn anything here,1,,,,,,,,,,,,,
The only good thing were two last labs but they were grade with 0% weight value,1,,,,,,,,,,,,,
good class with a lot of info,2,,,,,,,,,,,,,
"I would say break it in to a few smaller labs where we practice the command lines more to get better accustomed with stuff and it would be great	",0,,,,,,,,,,,,,
Though the course had very useful topics,2,,,,,,,,,,,,,
I thought the presenter was too fast sometimes,1,,,,,,,,,,,,,
most of the time external material was referred to be read I thought the course could have been more indepth in material,0,,,,,,,,,,,,,
but the labs that you are required to take as part of the quizzes for this particular course are just flat out poorly implemented,1,,,,,,,,,,,,,
Unfortunately I have to rate this course rather low due to the nature of the labs,1,,,,,,,,,,,,,
Cindy was very well spoken and knowledgable about the topics that were covered,2,,,,,,,,,,,,,
for several weeks I was unable to participate in the labs - often having to wait 24-72 hours just to get in at all,1,,,,,,,,,,,,,
the labs were a mess The course should be free until the labs actually work,1,,,,,,,,,,,,,
"Most of the labs were very buggy They were very frustrating to work through	",1,,,,,,,,,,,,,
Most of the information was Ok,2,,,,,,,,,,,,,
Videos are good,2,,,,,,,,,,,,,
But labs can be very confusing and difficult to perform,1,,,,,,,,,,,,,
Very well-taught and complete statistics course,2,,,,,,,,,,,,,
"lab experience was really frustrating	",1,,,,,,,,,,,,,
I am not sure how much I actually learned in this course and the labs were INCREDIBLY buggy,1,,,,,,,,,,,,,
I think other future users would appreciate more consideration being put into the labs and testing into them prior to distribution,0,,,,,,,,,,,,,
I think having the videos mask the true lab experience would be helpful,0,,,,,,,,,,,,,
This have being such a frustrating experience nothing is working correctly,1,,,,,,,,,,,,,
"Cannot get grades to update How are we to learn if the courses are broken?	",1,,,,,,,,,,,,,
they can be the worst,1,,,,,,,,,,,,,
So much wasted time to try and get those things to get scores correct,1,,,,,,,,,,,,,
They give you an hour or more to do the lab but it takes like 30 mins to get the lab setup,1,,,,,,,,,,,,,
You have to sit and wait for the VM to load all the content and sometimes they are missing content,1,,,,,,,,,,,,,
so if you start this course look at the forums before each lab and see what others are doing to get the passing scores,1,,,,,,,,,,,,,
"this would be an excellent course	",2,,,,,,,,,,,,,
how smart people like you made so many stupid mistakes,1,,,,,,,,,,,,,
only answer is that you are ignorant and greed,1,,,,,,,,,,,,,
THE LABS ARE HORRIBLE,1,,,,,,,,,,,,,
Final lab exercise is so vague and buggy,1,,,,,,,,,,,,,
The lab projects are weak,1,,,,,,,,,,,,,
your lab is beyond stupid,1,,,,,,,,,,,,,
"I had problems with some of the labs	",1,,,,,,,,,,,,,
the labs were broken beyond repair and that caused me a significant amount of frustration,1,,,,,,,,,,,,,
but the Windows tasks are far too remedial  the grading doesn't work half the time,1,,,,,,,,,,,,,
The labs are very buggy,1,,,,,,,,,,,,,
The Linux stuff is pretty good,2,,,,,,,,,,,,,
The information is pretty basic,1,,,,,,,,,,,,,
"Labs are broken	",1,,,,,,,,,,,,,
"The labs do not work as intended	",1,,,,,,,,,,,,,
Labs are completely broken links are incorrect wont give completions or grades on completed assignments,1,,,,,,,,,,,,,
"By learning this much only we can't become an expert in OSNot satisfied	",1,,,,,,,,,,,,,
instructor talks way to fast making it difficult to understand,1,,,,,,,,,,,,,
"I found it a little to basic	",1,,,,,,,,,,,,,
wish there were things work hands on during this course,0,,,,,,,,,,,,,
Some of the information is good,2,,,,,,,,,,,,,
but the labs in the courses are broken for the most part,1,,,,,,,,,,,,,
The whole certification should be put on hold until the labs and other problems are fixed,0,,,,,,,,,,,,,
Support is very slow and hard to understand - English is a second language for many of the staff,1,,,,,,,,,,,,,
"wish there were things work hands on during this course	",0,,,,,,,,,,,,,
It seemed unfinished in places with far too much supplemental reading of Wikipedi,1,,,,,,,,,,,,,
The labs  especially Windows based were difficult to connect to and use,1,,,,,,,,,,,,,
Awesome course,2,,,,,,,,,,,,,
very friendly to people who want to start learning R and practicing it straight away,2,,,,,,,,,,,,,
The consistent use of exercises in R were extremely useful as well,2,,,,,,,,,,,,,
I would highly recommend this course and learning system for people like me who never thought they'd be able to grasp mathematics,2,,,,,,,,,,,,,
Great watching all this numbers telling you information about people  though my numbers were slightly different sometimes,2,,,,,,,,,,,,,
Very dynamic and enjoyable class  great instructors and combination of theory and hands-on exercises,2,,,,,,,,,,,,,
well explained and clear enough to be followed even by non mathematicians,2,,,,,,,,,,,,,
Very dynamic and enjoyable class,2,,,,,,,,,,,,,
Great course  highly recommended,2,,,,,,,,,,,,,
So far a very nice course,2,,,,,,,,,,,,,
I loved it very much Easy to understand  visual and enjoyable explanations,2,,,,,,,,,,,,,
Clear simple but engaging,2,,,,,,,,,,,,,
The three lessons about R have been a fun,2,,,,,,,,,,,,,
I am looking forward to start the next session,2,,,,,,,,,,,,,
This is best course on statistics at least for me who is comparatively new to it I recommend it 100%,2,,,,,,,,,,,,,
I like the course very much so far,2,,,,,,,,,,,,,
The pacing is excellent and the material is very well adjusted to learners without much previous knowledge of the field,2,,,,,,,,,,,,,
it is a high level course,2,,,,,,,,,,,,,
Good to get the intuition behind the theory,2,,,,,,,,,,,,,
It is wonderful how teacher have broken down each and every concept,2,,,,,,,,,,,,,
Examples helps in clearing the concept well,2,,,,,,,,,,,,,
Both of the lecturers as well as the staff are excellent in making the learning simple,2,,,,,,,,,,,,,
I have learned so much about statistics in so short a time with effectiveness and efficiency,2,,,,,,,,,,,,,
Good coursenice illustrations that really support the course,2,,,,,,,,,,,,,
Thanks for the excellent work,2,,,,,,,,,,,,,
And all of you have made University of Amsterdam proud and stand tall,2,,,,,,,,,,,,,
